20151028,104.2000,104.4800,102.9200,103.9000,24081500
20151029,104.8800,105.1200,103.5200,103.9600,20316700
20151030,101.9700,104.7200,101.6500,104.5100,33487100
20151102,103.3100,103.4700,101.1800,101.7200,24003900
20151103,102.5800,103.6500,102.4000,103.2200,21242300
20151104,103.9400,104.1400,102.4800,103.1900,43469300
20151105,108.7600,110.6500,107.9500,108.8000,63232900
20151106,107.1000,108.7400,105.9100,108.0400,35084300
20151109,106.4900,108.2500,105.8600,107.0000,26383500
20151110,107.9100,108.1500,105.2400,105.9600,25031700
20151111,109.0100,109.8700,107.1100,108.2700,25057100
20151112,108.0200,109.3900,108.0000,108.4800,20924700
20151113,103.9500,108.2500,103.8300,107.7100,30278400
20151116,104.0400,104.1700,100.4700,103.3200,49309200
20151117,105.1300,106.2000,104.1400,104.6200,26807200
20151118,107.7700,107.8800,105.3900,105.8000,23836500
20151119,106.2600,107.7300,105.9500,107.3600,25520600
20151120,107.3200,107.8700,106.6200,106.8400,22129600
20151123,106.9500,107.4700,106.0800,107.1900,19897200
20151124,105.7400,106.4900,104.3900,106.0000,23577300
20151125,105.4100,106.6000,105.1000,106.3300,15150800
20151127,105.4500,105.9600,104.8600,105.7800,5899600
20151130,104.2400,106.1000,103.7500,105.8400,20009000
20151201,107.1200,107.1500,104.5000,104.8300,22715600
20151202,106.0700,107.9200,105.7900,107.0000,24295200
20151203,104.3800,106.8500,103.3500,106.2700,23171000
20151204,106.1800,107.7300,104.1100,104.8100,20941200
20151207,105.6100,106.8300,104.6600,106.4800,15403400
20151208,106.4900,106.9100,103.9500,104.0000,20365300
20151209,104.6000,106.4400,103.5500,106.1800,23123000
20151210,105.4200,106.4000,104.4100,105.0500,17414500
20151211,102.1200,104.3400,101.9100,104.1500,26286300
20151214,104.6600,104.7400,101.4600,102.2900,24648100
20151215,104.5500,105.8000,104.2800,105.3000,21644900
20151216,106.7900,107.0900,104.1900,105.3700,21994800
20151217,106.2200,107.7500,106.1300,107.4900,21508700
20151218,104.0400,106.5900,103.9700,106.0800,35546500
20151221,104.7700,105.1500,103.6000,104.9100,15999900
20151222,105.5100,105.6600,104.8100,105.2200,14420600
20151223,104.6300,106.1100,103.8600,105.8900,19246600
20151224,105.0200,105.3200,104.5000,104.7400,6501800
20151228,105.9300,105.9800,104.5300,105.0200,13031200
20151229,107.2600,107.7400,106.2500,106.4200,17137900
20151230,106.2200,107.2500,106.0600,107.0000,13101600
20151231,104.6600,106.1700,104.6200,106.0000,18298700
20160104,102.2200,102.2400,99.7500,101.9500,37717300
20160105,102.7300,103.7100,101.6700,102.8900,23225100
20160106,102.9700,103.7700,100.9000,101.1300,24988900
20160107,97.9200,101.4300,97.3000,100.5000,44864700
20160108,97.3300,100.5000,97.0300,99.8800,35267300
20160111,97.5100,98.6000,95.3900,97.9100,29873100
20160112,99.3700,99.9600,97.5500,99.0000,28212800
20160113,95.4400,100.5800,95.2100,100.5800,33091600
20160114,98.3700,98.8700,92.4500,95.8500,48488500
20160115,94.9700,96.3800,93.5400,93.9800,45935600
20160119,95.2600,97.4200,93.9200,96.5300,30620600
20160120,94.3500,95.0000,89.3700,92.8300,58982400
20160121,94.1600,95.9900,92.6200,94.9100,30468900
20160122,97.9400,98.0700,95.4900,96.4100,30331400
20160125,97.0100,99.4800,96.9300,98.7200,32319100
20160126,97.3400,97.8800,95.6600,97.7600,26637400
20160127,94.4500,97.8500,94.2300,97.7900,48311900
20160128,109.1100,110.3400,104.8100,107.2000,107084096
20160129,112.2100,112.8400,108.8400,108.9900,62357500
20160201,115.0900,115.7200,112.0100,112.2700,45840900
20160202,114.6100,117.5900,113.2000,114.8000,59644900
20160203,112.6900,115.3400,109.7500,115.2700,56848100
20160204,110.4900,111.9400,109.2500,111.8000,38648500
20160205,104.0700,109.5800,103.1800,109.5100,76522704
20160208,99.7500,102.6800,97.4600,100.4100,71016496
20160209,99.5400,102.4000,96.8200,97.1400,62580100
20160210,101.0000,103.2500,100.2400,101.5500,44943900
20160211,101.9100,105.1100,98.8800,99.6000,43493100
20160212,102.0100,104.2400,101.0900,103.7400,36038100
20160216,101.6100,103.9300,100.2400,103.8000,45438300
20160217,105.2000,105.7200,100.4000,102.0200,44009600
20160218,103.4700,106.0000,103.0300,105.8000,29374600
20160219,104.5700,105.0200,102.0600,102.5500,32337400
20160222,107.1600,108.2500,105.3400,105.4900,35630900
20160223,105.4600,107.4700,105.1200,106.8500,25204900
20160224,106.8800,106.9500,102.7400,104.2100,34239400
20160225,108.0700,108.0700,105.6100,107.1100,29796200
20160226,107.9200,109.4500,107.1600,108.7000,26578900
20160229,106.9200,108.9100,106.7500,107.6000,32243600
20160301,109.8200,109.8200,107.6000,107.8300,26694700
20160302,109.9500,110.5500,108.7700,109.6800,25641600
20160303,109.5800,110.3000,108.5400,110.2500,21333500
20160304,108.3900,110.0500,107.9300,110.0500,24872900
20160307,105.7300,108.0700,104.7200,108.0700,31436400
20160308,105.9300,107.3700,104.4000,104.7800,25493500
20160309,107.5100,107.5100,105.4900,106.7000,20449900
20160310,107.3200,108.6600,105.7700,107.9100,24780700
20160311,109.4100,109.4200,107.9200,108.4800,20581300
20160314,109.8900,110.3300,108.7700,109.2800,17236100
20160315,110.6700,110.8300,108.8400,109.1100,17586100
20160316,112.1800,112.5000,110.1000,110.4900,24619700
20160317,111.0200,112.6900,110.7300,112.1500,24204800
20160318,111.4500,112.4200,110.2700,111.5600,36217000
20160321,111.8500,112.3700,111.0300,111.6600,18394500
20160322,112.2500,112.8800,111.1700,111.3600,18957800
20160323,112.5400,113.1900,112.0000,112.0100,18468700
20160324,113.0500,113.0900,111.6800,112.1300,17063800
20160328,113.6900,114.5900,112.9500,113.3200,21312800
20160329,116.1400,116.3200,113.6400,113.8300,29765800
20160330,114.7000,116.9900,114.3600,116.7300,33180300
20160331,114.1000,115.0100,113.7700,114.7000,21138700
20160401,116.0600,116.1700,113.3500,113.7500,24726000
20160404,112.5500,114.5500,111.6100,114.0700,48429700
20160405,112.2200,113.3200,111.9000,112.1100,22752500
20160406,113.7100,113.8100,112.4200,112.4700,20522400
20160407,113.6400,114.8900,113.0700,113.7900,20324800
20160408,110.6300,114.3300,109.9000,114.2500,48424800
20160411,108.9900,110.9100,108.7700,110.7000,39563900
20160412,110.6100,111.1600,108.9900,109.3400,26175900
20160413,110.5100,112.6500,106.5200,112.2300,88113000
20160414,110.8400,112.0400,110.2600,110.6200,28430900
20160415,109.6400,110.9700,109.2000,110.7900,20763400
20160418,110.4500,110.8100,109.2000,109.7400,21092700
20160419,112.2900,112.4500,109.1600,111.1000,30147600
20160420,112.4200,113.2700,111.5600,112.4300,20998300
20160421,113.4400,114.0400,112.3100,112.5500,20409400
20160422,110.5600,111.7500,109.0100,111.2100,38331600
20160425,110.1000,110.6700,109.0700,109.8700,20979700
20160426,108.7600,110.5000,108.1500,110.4900,22189900
20160427,108.8900,108.9400,106.3100,107.9400,44028400
20160428,116.7300,120.7900,116.2300,119.5800,86746000
20160429,117.5800,117.8400,115.8400,116.8200,37031200
20160502,118.5700,118.7300,116.5700,117.8300,27769300
20160503,117.4300,118.1600,117.0200,117.5200,23746200
20160504,118.0600,118.3000,116.5700,116.6100,23380200
20160505,117.8100,118.9800,117.2500,118.0400,21999200
20160506,119.4900,119.6400,117.1100,117.1600,26216200
20160509,119.2400,120.2800,118.9000,119.5400,21077100
20160510,120.5000,120.5000,119.0000,119.6200,22803700
20160511,119.5200,121.0800,119.4200,120.4100,21927400
20160512,120.2800,120.8400,118.9000,119.9800,21636600
20160513,119.8100,120.6400,119.6800,120.3800,18047100
20160516,118.6700,119.6100,117.3500,119.3800,31178300
20160517,117.3500,119.0100,117.2000,118.8200,21269700
20160518,117.6500,118.2700,116.7300,116.8000,21571800
20160519,116.8100,117.4900,115.8800,117.0500,20485400
20160520,117.3500,117.9900,116.9500,116.9600,18870600
20160523,115.9700,117.6000,115.9400,117.4200,20367400
20160524,117.7000,117.7300,116.1200,116.2400,20074100
20160525,117.8900,118.6700,117.3800,118.1300,20019800
20160526,119.4700,119.7600,117.9200,118.2400,18191500
20160527,119.3800,119.8500,119.0100,119.5600,13464400
